15 36 07 +25 20 01 I4559
15 35 59 +39 50 01 I4560
15 37 07 +25 24 01 I4561 Gx 0.3 15p
15 36 10 +43 28 01 I4562 Gx 1.5
15 36 11 +39 49 01 I4563 Gx 0.7 14p
15 36 46 +43 30 01 I4564
15 36 46 +43 24 01 I4565 Gx 1.0 15p
15 36 52 +43 32 01 I4566 Gx 2.0
15 37 40 +43 15 02 I4567
15 40 18 +28 08 03 I4568 Gx 15p
15 41 00 +28 16 03 I4569 Gx 0.5 15p
15 41 30 +28 13 03 I4570 Gx 1.0 15p
15 49 23 -67 19 54 I4571 Gx 1.4
15 42 06 +28 06 03 I4572 Gx 0.9 15p
15 42 25 +23 47 03 I4573 Gx 16p
15 42 12 +28 14 03 I4574 Gx 16p
15 42 31 +23 47 03 I4575
15 42 49 +23 40 03 I4576 Gx 15p
15 42 55 +23 46 03 I4577
15 53 48 -74 50 53 I4578 Gx 2.1
15 43 01 +23 45 04 I4579
15 43 24 +28 21 04 I4580 Gx 15p
15 44 12 +28 16 04 I4581 Gx 15p
15 45 54 +28 05 05 I4582 Gx 1.4 15p
15 46 37 +23 48 05 I4583 Gx 0.8 15p
16 00 41 -66 23 50 I4584 Gx 1.7
16 00 47 -66 19 50 I4585 Gx 2.0
15 55 09 +06 00 08 I4586
16 00 07 +25 56 10 I4587 Gx 15p
16 05 07 +23 55 12 I4588 Gx 2.1 15p
16 07 40 -06 23 47 I4589 S*
16 08 30 +28 28 13 I4590 Gx 0.3 16p
16 12 37 -27 56 45 I4591
16 12 17 -19 28 45 I4592 Nb 150
16 11 56 +12 03 14 I4593 Pl 2.0 11p
16 11 31 +23 39 14 I4594
16 21 14 -70 09 42 I4595 Gx 2.5
16 16 24 -22 38 44 I4596 Gx 1.9
16 18 07 -34 22 43 I4597
16 18 31 -31 27 43 I4598
16 19 39 -42 16 43 I4599
16 18 36 -22 47 43 I4600
16 20 18 -20 02 42 I4601 Nb 20
16 23 38 +12 44 19 I4602
16 25 54 -24 28 40 I4603 Nb 20
16 25 54 -23 26 40 I4604 Nb 60
16 30 30 -25 06 38 I4605 Nb 30
16 31 54 -26 03 38 I4606
16 30 31 +24 33 22 I4607
16 47 38 -77 29 31 I4608 Gx 1.2
16 33 13 +22 45 23 I4609 Gx 0.7 15p
16 33 46 +39 15 23 I4610
16 33 52 +39 19 23 I4611
16 33 58 +39 15 23 I4612
16 37 29 +35 58 25 I4613 Gx
16 37 59 +36 06 25 I4614 Gx
16 38 05 +36 03 25 I4615 Gx 1.7 12.8
16 38 11 +35 59 25 I4616 Gx
16 42 17 +36 40 27 I4617 Gx
16 58 37 -77 00 27 I4618 Gx 1.9
16 44 25 +17 45 27 I4619 Gx 15p
16 48 43 +18 16 29 I4620
16 51 02 +08 47 30 I4621 Gx 1.1 15p
16 52 23 -16 14 29 I4622 ?
16 51 25 +22 30 30 I4623 Gx 0.6 15p
16 51 43 +17 26 30 I4624 Gx 16p
16 53 09 +02 25 31 I4625
16 53 39 +02 18 31 I4626 S*
16 54 22 -07 38 28 I4627
16 57 21 -40 20 27 I4628 Nb 90
16 56 29 -16 43 28 I4629
16 55 18 +26 38 32 I4630 Gx 1.3 15p
17 11 45 -77 36 21 I4631
16 58 43 +22 54 33 I4632
17 14 33 -77 32 20 I4633 Gx 3.7
17 01 54 -21 50 25 I4634 Pl 0.2 11p
17 16 27 -77 29 19 I4635 Gx 3.1
16 59 08 +47 10 34 I4636
17 05 33 -40 53 24 I4637 Pl 0.3 14p
17 01 23 +33 33 35 I4638
17 03 07 +22 53 35 I4639
17 24 47 -80 04 16 I4640 Gx 1.5
17 25 05 -80 09 16 I4641 Gx 1.6
17 12 13 -55 24 21 I4642 Pl 0.4 13p
17 08 39 +42 19 38 I4643
17 25 14 -73 56 15 I4644 Gx 2.1
17 14 45 +43 06 40 I4645 Gx 16p
17 24 21 -60 00 16 I4646 Gx 2.6
17 26 54 -80 12 15 I4647 Gx 1.7
17 16 09 +45 51 41 I4648 OC
17 15 53 +57 22 41 I4649
17 15 59 +57 19 41 I4650
17 25 05 -49 57 15 I4651 OC 12 6.9
